loss,batch_in_data,epoc,batch_in_test
0.935910344,131072,59,64
1.141436458,133120,59,65
1.596842527,135168,59,66
0.620743394,137216,59,67
0.014772878,0,60,0
0.138359353,2048,60,1
0.092832252,4096,60,2
0.153284505,6144,60,3
0.140683711,8192,60,4
0.050992802,10240,60,5
0.01848484,12288,60,6
0.054105654,14336,60,7
0.077427872,16384,60,8
0.041168205,18432,60,9
0.058337841,20480,60,10
0.091848508,22528,60,11
0.125415146,24576,60,12
0.176771581,26624,60,13
0.142261118,28672,60,14
0.520425379,30720,60,15
0.3513318,32768,60,16
0.114823908,34816,60,17
0.148174509,36864,60,18
0.135288164,38912,60,19
0.361346841,40960,60,20
0.057481609,43008,60,21
0.115970656,45056,60,22
0.110337585,47104,60,23
0.059019014,49152,60,24
0.13894482,51200,60,25
0.114036396,53248,60,26
0.151745304,55296,60,27
0.169353798,57344,60,28
0.076332048,59392,60,29
0.184009686,61440,60,30
0.352914512,63488,60,31
1.788025022,65536,60,32
1.652104735,67584,60,33
0.711449027,69632,60,34
1.476415753,71680,60,35
0.873108625,73728,60,36
1.677315235,75776,60,37
0.874845624,77824,60,38
0.429966509,79872,60,39
0.93628943,81920,60,40
1.109980345,83968,60,41
1.443880081,86016,60,42
0.646252632,88064,60,43
0.460787177,90112,60,44
1.571300745,92160,60,45
0.708514392,94208,60,46
1.423910856,96256,60,47
0.856675684,98304,60,48
0.451854646,100352,60,49
0.991500854,102400,60,50
1.625235796,104448,60,51
1.566989541,106496,60,52
0.815531015,108544,60,53
0.553790808,110592,60,54
0.813678563,112640,60,55
0.76898241,114688,60,56
1.07868588,116736,60,57
0.571380675,118784,60,58
0.497608811,120832,60,59
1.484534979,122880,60,60
0.954907775,124928,60,61
2.373914003,126976,60,62
2.124461174,129024,60,63
0.982983887,131072,60,64
0.885501266,133120,60,65
1.238949776,135168,60,66
0.501720667,137216,60,67
0.029649977,0,61,0
0.421936214,2048,61,1
0.444776982,4096,61,2
0.10139405,6144,61,3
0.170454711,8192,61,4
0.079622254,10240,61,5
0.066351727,12288,61,6
0.144450843,14336,61,7
0.126299128,16384,61,8
0.039170854,18432,61,9
0.121735387,20480,61,10
0.173368126,22528,61,11
0.103473693,24576,61,12
0.170317024,26624,61,13
0.174208164,28672,61,14
0.25368169,30720,61,15
0.263497651,32768,61,16
0.517450154,34816,61,17
0.656560183,36864,61,18
0.309820324,38912,61,19
0.31712386,40960,61,20
0.089177765,43008,61,21
0.186436579,45056,61,22
0.181640625,47104,61,23
0.173823819,49152,61,24
0.397768468,51200,61,25
0.245677829,53248,61,26
0.297816634,55296,61,27
0.313695788,57344,61,28
0.155980557,59392,61,29
0.352904379,61440,61,30
0.525405526,63488,61,31
2.373461485,65536,61,32
1.973332882,67584,61,33
0.939838529,69632,61,34
1.756100535,71680,61,35
1.17057848,73728,61,36
2.597432375,75776,61,37
1.368669987,77824,61,38
0.704422355,79872,61,39
1.369377375,81920,61,40
1.246270299,83968,61,41
1.903481603,86016,61,42
0.799667954,88064,61,43
0.434469789,90112,61,44
1.402245998,92160,61,45
0.648323715,94208,61,46
1.541493654,96256,61,47
0.921049833,98304,61,48
0.491086066,100352,61,49
1.271333814,102400,61,50
2.500137091,104448,61,51
2.260121822,106496,61,52
1.104689121,108544,61,53
1.040160894,110592,61,54
0.996296823,112640,61,55
0.878827155,114688,61,56
1.328286409,116736,61,57
0.595987499,118784,61,58
0.453595579,120832,61,59
1.352520466,122880,61,60
0.799468875,124928,61,61
1.679062843,126976,61,62
1.574794292,129024,61,63
0.767515779,131072,61,64
0.89981997,133120,61,65
1.496715188,135168,61,66
0.611486137,137216,61,67
0.044018343,0,62,0
0.621569157,2048,62,1
0.49626267,4096,62,2
0.111670509,6144,62,3
0.196217328,8192,62,4
0.164026931,10240,62,5
0.172974646,12288,62,6
0.180776566,14336,62,7
0.130619377,16384,62,8
0.047294252,18432,62,9
0.058182009,20480,62,10
0.108858973,22528,62,11
0.096112415,24576,62,12
0.1198247,26624,62,13
0.151453242,28672,62,14
0.167589486,30720,62,15
0.189605325,32768,62,16
0.053740408,34816,62,17
0.081183881,36864,62,18
0.10968551,38912,62,19
0.295032203,40960,62,20
0.049941007,43008,62,21
0.102502413,45056,62,22
0.098314047,47104,62,23
0.056841083,49152,62,24
0.11400193,51200,62,25
0.109413885,53248,62,26
0.160394564,55296,62,27
0.163521186,57344,62,28
0.069995269,59392,62,29
0.12091504,61440,62,30
0.179602936,63488,62,31
0.882945836,65536,62,32
0.896847486,67584,62,33
0.231186688,69632,62,34
0.366881639,71680,62,35
0.115311548,73728,62,36
0.164200798,75776,62,37
0.155614927,77824,62,38
0.071531117,79872,62,39
0.12491861,81920,62,40
0.225774586,83968,62,41
0.21794419,86016,62,42
0.195670485,88064,62,43
0.233527958,90112,62,44
0.7543962,92160,62,45
0.516440213,94208,62,46
0.892013133,96256,62,47
0.527964175,98304,62,48
6.966895103,100352,62,49
0.777108788,102400,62,50
0.14636746,104448,62,51
0.377959222,106496,62,52
0.259286523,108544,62,53
0.133858502,110592,62,54
0.219653904,112640,62,55
0.167314276,114688,62,56
0.286569446,116736,62,57
0.312113583,118784,62,58
0.202049419,120832,62,59
0.50266999,122880,62,60
0.503744304,124928,62,61
1.314004183,126976,62,62
1.543989778,129024,62,63
0.755954802,131072,62,64
0.352973968,133120,62,65
0.295534492,135168,62,66
0.169390947,137216,62,67
0.059559777,0,63,0
0.406691194,2048,63,1
0.256685197,4096,63,2
0.136189401,6144,63,3
0.107063703,8192,63,4
0.034737639,10240,63,5
0.009087126,12288,63,6
0.055103432,14336,63,7
0.083409131,16384,63,8
0.040889375,18432,63,9
0.060089733,20480,63,10
0.105333284,22528,63,11
0.195596263,24576,63,12
0.309334546,26624,63,13
0.223991334,28672,63,14
0.116472334,30720,63,15
0.14718692,32768,63,16
0.280662656,34816,63,17
0.421765,36864,63,18
0.146038949,38912,63,19
0.093666315,40960,63,20
0.051442441,43008,63,21
0.112994596,45056,63,22
0.100257412,47104,63,23
0.072981767,49152,63,24
0.108440869,51200,63,25
0.483531952,53248,63,26
0.240908936,55296,63,27
0.27970925,57344,63,28
0.354912281,59392,63,29
0.172986224,61440,63,30
0.103676148,63488,63,31
0.603511572,65536,63,32
0.830247402,67584,63,33
0.288470358,69632,63,34
0.325568467,71680,63,35
0.171522796,73728,63,36
0.422321886,75776,63,37
0.395788074,77824,63,38
0.1496813,79872,63,39
0.453371406,81920,63,40
0.564035237,83968,63,41
0.858681679,86016,63,42
0.58040309,88064,63,43
0.509238482,90112,63,44
1.061829686,92160,63,45
0.520690441,94208,63,46
1.473535299,96256,63,47
1.100097179,98304,63,48
0.508785903,100352,63,49
1.02013135,102400,63,50
1.473173141,104448,63,51
1.613891125,106496,63,52
0.896172941,108544,63,53
0.554684401,110592,63,54
0.733752906,112640,63,55
0.570576727,114688,63,56
0.828153133,116736,63,57
0.680578232,118784,63,58
0.305375218,120832,63,59
0.455425471,122880,63,60
0.493286848,124928,63,61
1.785532236,126976,63,62
1.793116689,129024,63,63
0.841379881,131072,63,64
0.524539649,133120,63,65
0.591572106,135168,63,66
0.289934546,137216,63,67
0.078715824,0,64,0
0.900705338,2048,64,1
1.075047374,4096,64,2
0.210955948,6144,64,3
0.25226295,8192,64,4
0.077114083,10240,64,5
0.019118154,12288,64,6
0.077178709,14336,64,7
0.124115355,16384,64,8
0.046558607,18432,64,9
0.05937022,20480,64,10
0.117391042,22528,64,11
0.08876574,24576,64,12
0.107872188,26624,64,13
0.137333825,28672,64,14
0.167270869,30720,64,15
0.19012323,32768,64,16
0.140866399,34816,64,17
0.162702739,36864,64,18
0.153043598,38912,64,19
0.414044976,40960,64,20
0.054605365,43008,64,21
0.1083875,45056,64,22
0.09882006,47104,64,23
0.062976167,49152,64,24
0.102619499,51200,64,25
0.113189884,53248,64,26
0.183561981,55296,64,27
0.160052821,57344,64,28
0.062286824,59392,64,29
0.110492066,61440,64,30
0.109305531,63488,64,31
0.572033286,65536,64,32
0.674916267,67584,64,33
0.210135251,69632,64,34
0.182576016,71680,64,35
0.087938249,73728,64,36
0.162705094,75776,64,37
0.157788903,77824,64,38
0.10241814,79872,64,39
0.134802103,81920,64,40
0.16402033,83968,64,41
0.179771483,86016,64,42
0.192175478,88064,64,43
0.193305418,90112,64,44
0.541488588,92160,64,45
0.342222542,94208,64,46
1.070692658,96256,64,47
0.632095516,98304,64,48
2.855114222,100352,64,49
0.257673413,102400,64,50
0.284295201,104448,64,51
0.57843852,106496,64,52
0.369712114,108544,64,53
0.122973785,110592,64,54
0.200910687,112640,64,55
0.160117805,114688,64,56
0.241640627,116736,64,57
0.319043368,118784,64,58
0.169613078,120832,64,59
0.284511745,122880,64,60
0.348172218,124928,64,61
1.233053207,126976,64,62
1.555346489,129024,64,63
0.768176675,131072,64,64
0.355059355,133120,64,65
0.358746022,135168,64,66
0.20636867,137216,64,67
0.038476039,0,65,0
0.165048271,2048,65,1
0.174628958,4096,65,2
0.312622756,6144,65,3
0.297504991,8192,65,4
0.087045282,10240,65,5
0.019457748,12288,65,6
0.065180607,14336,65,7
0.093384072,16384,65,8
0.051020302,18432,65,9
0.068684436,20480,65,10
0.095458269,22528,65,11
0.083512776,24576,65,12
0.090465412,26624,65,13
0.107413478,28672,65,14
0.320793509,30720,65,15
0.322975993,32768,65,16
0.573376,34816,65,17
0.861263514,36864,65,18
0.389921844,38912,65,19
0.383810639,40960,65,20
0.187191412,43008,65,21
0.391968429,45056,65,22
0.292799801,47104,65,23
0.075825185,49152,65,24
0.151492864,51200,65,25
0.105738021,53248,65,26
0.093102723,55296,65,27
0.12491478,57344,65,28
0.069386691,59392,65,29
0.161470339,61440,65,30
0.193721965,63488,65,31
1.106832743,65536,65,32
1.148610711,67584,65,33
0.339394271,69632,65,34
0.211434692,71680,65,35
0.090840593,73728,65,36
0.143646538,75776,65,37
0.174786717,77824,65,38
0.113480322,79872,65,39
0.125387982,81920,65,40
0.389824629,83968,65,41
0.489605039,86016,65,42
0.546904564,88064,65,43
0.365587324,90112,65,44
0.752573311,92160,65,45
0.46166575,94208,65,46
1.200391531,96256,65,47
0.821505666,98304,65,48
0.497944325,100352,65,49
0.939385533,102400,65,50
0.674075305,104448,65,51
0.736540437,106496,65,52
0.426535487,108544,65,53
0.257301092,110592,65,54
0.215023413,112640,65,55
0.296714127,114688,65,56
0.349839211,116736,65,57
0.364043444,118784,65,58
0.291683227,120832,65,59
0.469069451,122880,65,60
0.353948802,124928,65,61
1.598811626,126976,65,62
1.778745532,129024,65,63
0.835009933,131072,65,64
0.401552528,133120,65,65
0.457075745,135168,65,66
0.242583081,137216,65,67
0.044162594,0,66,0
0.147743732,2048,66,1
0.140534237,4096,66,2
0.180205375,6144,66,3
0.332384527,8192,66,4
0.102070682,10240,66,5
0.013481652,12288,66,6
0.049711,14336,66,7
0.077412464,16384,66,8
0.032405604,18432,66,9
0.059006214,20480,66,10
0.118077017,22528,66,11
0.113325939,24576,66,12
0.396683097,26624,66,13
0.466884583,28672,66,14
1.993631363,30720,66,15
0.768739641,32768,66,16
0.233007655,34816,66,17
0.367801398,36864,66,18
0.156382725,38912,66,19
0.074114971,40960,66,20
0.054383852,43008,66,21
0.148734316,45056,66,22
0.148667991,47104,66,23
0.06298741,49152,66,24
0.11490564,51200,66,25
0.123507835,53248,66,26
0.12622942,55296,66,27
0.167195067,57344,66,28
0.097879507,59392,66,29
0.142439589,61440,66,30
0.10648714,63488,66,31
0.566542208,65536,66,32
0.773547947,67584,66,33
0.237080097,69632,66,34
0.251067042,71680,66,35
0.109767281,73728,66,36
0.131754011,75776,66,37
0.148109376,77824,66,38
0.090598933,79872,66,39
0.131724998,81920,66,40
0.296671808,83968,66,41
0.281938225,86016,66,42
0.28052187,88064,66,43
0.25561887,90112,66,44
0.738384247,92160,66,45
0.389966488,94208,66,46
1.208935499,96256,66,47
0.849090993,98304,66,48
0.466263175,100352,66,49
0.836827397,102400,66,50
0.700890958,104448,66,51
1.058182716,106496,66,52
0.623806238,108544,66,53
0.178620443,110592,66,54
0.197620049,112640,66,55
0.184861794,114688,66,56
0.159956858,116736,66,57
0.18029657,118784,66,58
0.262009829,120832,66,59
0.638338685,122880,66,60
0.397088915,124928,66,61
1.292148113,126976,66,62
1.548512578,129024,66,63
0.77805984,131072,66,64
0.415744901,133120,66,65
0.496713579,135168,66,66
0.244473055,137216,66,67
0.049936954,0,67,0
0.229781926,2048,67,1
0.16110535,4096,67,2
0.140683651,6144,67,3
0.290958315,8192,67,4
0.120690502,10240,67,5
0.025586009,12288,67,6
0.081309676,14336,67,7
0.093441598,16384,67,8
0.0436952,18432,67,9
0.055933055,20480,67,10
0.103173599,22528,67,11
0.086975351,24576,67,12
0.102564193,26624,67,13
0.138120696,28672,67,14
0.184041858,30720,67,15
0.18654646,32768,67,16
0.094989471,34816,67,17
0.156352416,36864,67,18
0.084170029,38912,67,19
0.124096915,40960,67,20
0.076200277,43008,67,21
0.108058348,45056,67,22
0.083473176,47104,67,23
0.120688796,49152,67,24
0.112994097,51200,67,25
0.155360565,53248,67,26
0.193593994,55296,67,27
0.215213984,57344,67,28
0.146975726,59392,67,29
0.169246137,61440,67,30
0.133100644,63488,67,31
0.559271276,65536,67,32
0.634412169,67584,67,33
0.184957996,69632,67,34
0.203358591,71680,67,35
0.084570006,73728,67,36
0.118029267,75776,67,37
0.124890052,77824,67,38
0.060694367,79872,67,39
0.120916896,81920,67,40
0.279450476,83968,67,41
0.380765438,86016,67,42
0.416189015,88064,67,43
0.215169296,90112,67,44
0.671864629,92160,67,45
0.450589538,94208,67,46
0.722660005,96256,67,47
0.527289987,98304,67,48
0.184035927,100352,67,49
0.159867242,102400,67,50
0.163694307,104448,67,51
0.361781538,106496,67,52
0.21951893,108544,67,53
0.523770869,110592,67,54
0.388459355,112640,67,55
0.198488578,114688,67,56
0.142626882,116736,67,57
0.180109218,118784,67,58
0.107304938,120832,67,59
0.377297848,122880,67,60
0.372879595,124928,67,61
0.276507437,126976,67,62
0.450853765,129024,67,63
0.260415435,131072,67,64
0.239709333,133120,67,65
0.315002114,135168,67,66
0.209902152,137216,67,67
0.031360287,0,68,0
0.217687339,2048,68,1
0.247420475,4096,68,2
0.219252497,6144,68,3
0.213634431,8192,68,4
0.066733256,10240,68,5
0.009537207,12288,68,6
0.057953402,14336,68,7
0.095927924,16384,68,8
0.041136656,18432,68,9
0.055567991,20480,68,10
0.099042803,22528,68,11
0.140307695,24576,68,12
0.236788139,26624,68,13
0.190443128,28672,68,14
0.145908535,30720,68,15
0.14156653,32768,68,16
0.103550941,34816,68,17
0.143203184,36864,68,18
0.072981484,38912,68,19
0.2138163,40960,68,20
0.056927867,43008,68,21
0.095657334,45056,68,22
0.081689775,47104,68,23
0.103430167,49152,68,24
0.120905891,51200,68,25
0.420644492,53248,68,26
0.224393234,55296,68,27
0.264234185,57344,68,28
0.706532061,59392,68,29
0.450820208,61440,68,30
0.240525976,63488,68,31
0.092761852,65536,68,32
0.127374411,67584,68,33
0.586779416,69632,68,34
0.397660166,71680,68,35
0.178635612,73728,68,36
0.108560666,75776,68,37
0.134707257,77824,68,38
0.073550507,79872,68,39
0.164111897,81920,68,40
0.241571024,83968,68,41
0.28662014,86016,68,42
0.290649891,88064,68,43
0.189484954,90112,68,44
0.471589327,92160,68,45
0.2954548,94208,68,46
0.465509295,96256,68,47
0.431131303,98304,68,48
0.282955229,100352,68,49
0.678799629,102400,68,50
0.907387018,104448,68,51
1.261396766,106496,68,52
0.701173902,108544,68,53
0.170242146,110592,68,54
0.322773248,112640,68,55
0.203155801,114688,68,56
0.297746837,116736,68,57
0.327287257,118784,68,58
0.155800223,120832,68,59
0.422964096,122880,68,60
0.429561168,124928,68,61
0.452456981,126976,68,62
0.718108892,129024,68,63
0.412859291,131072,68,64
0.403714776,133120,68,65
0.724303484,135168,68,66
0.337096363,137216,68,67
0.040369898,0,69,0
0.13370809,2048,69,1
0.129554108,4096,69,2
0.160407305,6144,69,3
0.305259764,8192,69,4
0.262403607,10240,69,5
0.359788477,12288,69,6
0.385196954,14336,69,7
0.232779264,16384,69,8
0.088178091,18432,69,9
0.081254289,20480,69,10
0.1068663,22528,69,11
0.098527908,24576,69,12
0.129064247,26624,69,13
0.149786815,28672,69,14
0.154682755,30720,69,15
0.175743446,32768,69,16
0.060160939,34816,69,17
0.110267848,36864,69,18
0.075011238,38912,69,19
0.144237518,40960,69,20
0.062298644,43008,69,21
0.107608408,45056,69,22
0.087322257,47104,69,23
0.109403692,49152,69,24
0.136812106,51200,69,25
0.14308612,53248,69,26
0.310675591,55296,69,27
0.236198038,57344,69,28
0.16959013,59392,69,29
0.213792399,61440,69,30
0.109856188,63488,69,31
0.112233587,65536,69,32
0.202227265,67584,69,33
0.23549369,69632,69,34
0.297060639,71680,69,35
0.183156282,73728,69,36
0.08329612,75776,69,37
0.101983353,77824,69,38
0.068914056,79872,69,39
0.126314342,81920,69,40
0.248893633,83968,69,41
0.343089849,86016,69,42
0.30755052,88064,69,43
0.179713488,90112,69,44
0.504447222,92160,69,45
0.327479362,94208,69,46
0.584791541,96256,69,47
0.430054694,98304,69,48
0.352487922,100352,69,49
0.784718752,102400,69,50
0.941854179,104448,69,51
1.213223696,106496,69,52
0.715864062,108544,69,53
0.21145691,110592,69,54
0.330904871,112640,69,55
0.23919788,114688,69,56
0.388117403,116736,69,57
0.343062043,118784,69,58
0.23652117,120832,69,59
0.63040024,122880,69,60
0.448082864,124928,69,61
0.745120227,126976,69,62
0.921609759,129024,69,63
0.488866538,131072,69,64
0.288147807,133120,69,65
0.1373083,135168,69,66
0.070429169,137216,69,67
0.032108933,0,70,0
0.129553407,2048,70,1
0.111879461,4096,70,2
0.11101006,6144,70,3
0.163293973,8192,70,4
0.096415706,10240,70,5
0.106679395,12288,70,6
0.102946378,14336,70,7
0.105228812,16384,70,8
0.067641981,18432,70,9
0.082326964,20480,70,10
0.095381647,22528,70,11
0.077415101,24576,70,12
0.096937269,26624,70,13
0.107957721,28672,70,14
0.177578434,30720,70,15
0.187856168,32768,70,16
0.095868029,34816,70,17
0.133689582,36864,70,18
0.102022022,38912,70,19
0.285185039,40960,70,20
0.056809656,43008,70,21
0.103351623,45056,70,22
0.08495488,47104,70,23
0.104417883,49152,70,24
0.154168278,51200,70,25
0.178254604,53248,70,26
0.191335648,55296,70,27
0.220944688,57344,70,28
0.126864329,59392,70,29
0.169782981,61440,70,30
0.133633599,63488,70,31
0.47346586,65536,70,32
0.499027491,67584,70,33
0.233612567,69632,70,34
0.229968816,71680,70,35
0.175839916,73728,70,36
0.101430908,75776,70,37
0.112331875,77824,70,38
0.09276139,79872,70,39
0.159815922,81920,70,40
0.25402528,83968,70,41
0.239971027,86016,70,42
0.221343577,88064,70,43
0.136064887,90112,70,44
0.518138587,92160,70,45
0.361842155,94208,70,46
0.480962545,96256,70,47
0.354980558,98304,70,48
0.172716141,100352,70,49
0.209086686,102400,70,50
0.246143788,104448,70,51
0.487129033,106496,70,52
0.275807887,108544,70,53
0.241414353,110592,70,54
0.271626562,112640,70,55
0.150918618,114688,70,56
0.100286163,116736,70,57
0.149605066,118784,70,58
0.161656097,120832,70,59
0.396294802,122880,70,60
0.268893361,124928,70,61
0.396653384,126976,70,62
0.471811652,129024,70,63
0.195296898,131072,70,64
2.487993717,133120,70,65
0.730337739,135168,70,66
0.165875793,137216,70,67
0.605085492,0,71,0
1.823661566,2048,71,1
0.236348867,4096,71,2
0.714757144,6144,71,3
0.507823169,8192,71,4
0.170684084,10240,71,5
0.026032969,12288,71,6
0.595975399,14336,71,7
0.468147337,16384,71,8
0.055916563,18432,71,9
0.075208321,20480,71,10
0.193189695,22528,71,11
0.093427002,24576,71,12
0.117658339,26624,71,13
0.142834365,28672,71,14
0.644436479,30720,71,15
0.564691424,32768,71,16
0.080157444,34816,71,17
0.099578783,36864,71,18
0.068307512,38912,71,19
0.156558126,40960,71,20
0.148474365,43008,71,21
0.379871547,45056,71,22
0.337513238,47104,71,23
0.15559943,49152,71,24
0.354862452,51200,71,25
0.429191023,53248,71,26
1.091056943,55296,71,27
0.853636861,57344,71,28
0.276066184,59392,71,29
0.333597481,61440,71,30
0.154309362,63488,71,31
0.348625183,65536,71,32
0.474439114,67584,71,33
0.167113379,69632,71,34
0.264532387,71680,71,35
0.135961533,73728,71,36
0.163774401,75776,71,37
0.154816404,77824,71,38
0.065592088,79872,71,39
0.23310861,81920,71,40
0.95621109,83968,71,41
1.917671561,86016,71,42
1.442231774,88064,71,43
0.616013229,90112,71,44
0.692745626,92160,71,45
0.346048027,94208,71,46
0.345117688,96256,71,47
0.3357099,98304,71,48
0.173424751,100352,71,49
0.298464537,102400,71,50
0.334874362,104448,71,51
0.483029008,106496,71,52
0.287061423,108544,71,53
0.239159316,110592,71,54
0.390691429,112640,71,55
0.670662522,114688,71,56
1.354443192,116736,71,57
1.192466497,118784,71,58
0.416900814,120832,71,59
0.510455668,122880,71,60
0.592455506,124928,71,61
1.575058699,126976,71,62
1.463900805,129024,71,63
0.693175673,131072,71,64
0.152858302,133120,71,65
0.145985588,135168,71,66
0.081178784,137216,71,67
0.040431961,0,72,0
0.410417229,2048,72,1
0.3740125,4096,72,2
0.187840745,6144,72,3
0.209408715,8192,72,4
0.0612696,10240,72,5
0.010375232,12288,72,6
0.063058324,14336,72,7
0.099708639,16384,72,8
0.036978416,18432,72,9
0.061657038,20480,72,10
0.120277561,22528,72,11
0.078687772,24576,72,12
0.076255165,26624,72,13
0.091376059,28672,72,14
0.18865253,30720,72,15
0.145983532,32768,72,16
0.044272229,34816,72,17
0.113417625,36864,72,18
0.073243961,38912,72,19
0.09154775,40960,72,20
0.168143094,43008,72,21
0.376913816,45056,72,22
0.296048343,47104,72,23
0.104483888,49152,72,24
0.200222954,51200,72,25
0.292514563,53248,72,26
0.717221498,55296,72,27
0.481526583,57344,72,28
0.158917621,59392,72,29
0.233390167,61440,72,30
0.201398194,63488,72,31
0.088630028,65536,72,32
0.107661262,67584,72,33
0.685244739,69632,72,34
0.499285728,71680,72,35
0.156045824,73728,72,36
0.081128836,75776,72,37
0.104834802,77824,72,38
0.054809939,79872,72,39
0.140157282,81920,72,40
0.278815031,83968,72,41
0.345774919,86016,72,42
0.308715135,88064,72,43
0.153910562,90112,72,44
0.326129884,92160,72,45
0.212429017,94208,72,46
0.262917846,96256,72,47
0.29245162,98304,72,48
0.19437106,100352,72,49
0.462602496,102400,72,50
0.6684798,104448,72,51
1.037052751,106496,72,52
0.613008678,108544,72,53
0.207746059,110592,72,54
0.35387966,112640,72,55
0.443136692,114688,72,56
0.828166664,116736,72,57
0.830905795,118784,72,58
0.282117337,120832,72,59
0.235211328,122880,72,60
0.332519919,124928,72,61
0.8831411,126976,72,62
1.162687421,129024,72,63
0.599932551,131072,72,64
0.131399184,133120,72,65
0.120616168,135168,72,66
0.075981937,137216,72,67
0.028072171,0,73,0
0.194164544,2048,73,1
0.104495332,4096,73,2
0.064201251,6144,73,3
0.173889533,8192,73,4
0.262829244,10240,73,5
0.32094276,12288,73,6
0.245321274,14336,73,7
0.181336194,16384,73,8
0.072004177,18432,73,9
0.080076844,20480,73,10
0.107621707,22528,73,11
0.084185258,24576,73,12
0.098716244,26624,73,13
0.119696029,28672,73,14
0.139599413,30720,73,15
0.152972952,32768,73,16
0.060450904,34816,73,17
0.119376965,36864,73,18
0.091170706,38912,73,19
0.204816878,40960,73,20
0.066701561,43008,73,21
0.176182583,45056,73,22
0.151783288,47104,73,23
0.060614742,49152,73,24
0.132375836,51200,73,25
0.167679846,53248,73,26
0.320606679,55296,73,27
0.270602226,57344,73,28
0.106127806,59392,73,29
0.14895314,61440,73,30
0.109545082,63488,73,31
0.154871732,65536,73,32
0.187007532,67584,73,33
0.257378638,69632,73,34
0.299607754,71680,73,35
0.134013981,73728,73,36
0.083216026,75776,73,37
0.096870884,77824,73,38
0.084986404,79872,73,39
0.11455743,81920,73,40
0.234545723,83968,73,41
0.331971705,86016,73,42
0.250920117,88064,73,43
0.121236078,90112,73,44
0.311671317,92160,73,45
0.177632451,94208,73,46
0.229392111,96256,73,47
0.245687395,98304,73,48
0.354048997,100352,73,49
0.154638112,102400,73,50
0.165552557,104448,73,51
0.334530175,106496,73,52
0.234579921,108544,73,53
0.116125137,110592,73,54
0.18305777,112640,73,55
0.206034064,114688,73,56
0.199248105,116736,73,57
0.197946891,118784,73,58
0.136231437,120832,73,59
0.295641124,122880,73,60
0.331724942,124928,73,61
0.630120635,126976,73,62
0.878683209,129024,73,63
0.47429809,131072,73,64
0.136006936,133120,73,65
0.111261971,135168,73,66
0.06774129,137216,73,67
0.041821759,0,74,0
0.201038435,2048,74,1
0.10720285,4096,74,2
0.425351769,6144,74,3
0.298693836,8192,74,4
0.071827337,10240,74,5
0.009306352,12288,74,6
0.049151972,14336,74,7
0.07944236,16384,74,8
0.030678675,18432,74,9
0.055555776,20480,74,10
0.099590063,22528,74,11
0.168729275,24576,74,12
0.294450611,26624,74,13
0.270016193,28672,74,14
0.180781573,30720,74,15
0.155581087,32768,74,16
0.332333207,34816,74,17
0.36752212,36864,74,18
0.132977083,38912,74,19
0.118554875,40960,74,20
0.076316386,43008,74,21
0.199240267,45056,74,22
0.172890335,47104,74,23
0.059652247,49152,74,24
0.132660285,51200,74,25
0.53264761,53248,74,26
0.717305183,55296,74,27
0.300519198,57344,74,28
0.290079594,59392,74,29
0.1558716,61440,74,30
0.159263551,63488,74,31
0.731954813,65536,74,32
0.95631355,67584,74,33
0.407764286,69632,74,34
1.036030293,71680,74,35
0.572985768,73728,74,36
0.994552433,75776,74,37
0.566099524,77824,74,38
0.223394841,79872,74,39
0.530788779,81920,74,40
0.370432615,83968,74,41
0.634663701,86016,74,42
0.438320786,88064,74,43
0.246045262,90112,74,44
0.59899354,92160,74,45
0.317787945,94208,74,46
0.393045157,96256,74,47
0.405966133,98304,74,48
0.349573165,100352,74,49
0.830526829,102400,74,50
1.110985279,104448,74,51
1.283288717,106496,74,52
0.72292769,108544,74,53
0.405793667,110592,74,54
0.543473601,112640,74,55
0.507086515,114688,74,56
0.861815095,116736,74,57
0.756127357,118784,74,58
0.288874179,120832,74,59
0.476476371,122880,74,60
0.428089648,124928,74,61
0.702706993,126976,74,62
1.014613271,129024,74,63
0.534159184,131072,74,64
0.152500302,133120,74,65
0.13059333,135168,74,66
0.073612586,137216,74,67
0.055834338,0,75,0
0.682478428,2048,75,1
0.885134339,4096,75,2
0.18522872,6144,75,3
0.155678928,8192,75,4
0.070808433,10240,75,5
0.033826504,12288,75,6
0.062027343,14336,75,7
0.093226291,16384,75,8
0.037919346,18432,75,9
0.057444084,20480,75,10
0.11343205,22528,75,11
0.156119913,24576,75,12
0.402394474,26624,75,13
0.372401446,28672,75,14
0.227196604,30720,75,15
0.200322479,32768,75,16
0.078692704,34816,75,17
0.113658153,36864,75,18
0.092817426,38912,75,19
0.235807031,40960,75,20
0.053177096,43008,75,21
0.126704872,45056,75,22
0.122366145,47104,75,23
0.077905983,49152,75,24
0.187174022,51200,75,25
0.443057567,53248,75,26
1.473338604,55296,75,27
0.987981021,57344,75,28
0.592351913,59392,75,29
0.950186133,61440,75,30
0.511848688,63488,75,31
1.470822453,65536,75,32
1.339377642,67584,75,33
0.650621951,69632,75,34
1.165574551,71680,75,35
0.539682209,73728,75,36
0.749511957,75776,75,37
0.430142462,77824,75,38
0.14297995,79872,75,39
0.391194433,81920,75,40
0.299022198,83968,75,41
0.521181405,86016,75,42
0.448183686,88064,75,43
0.234912366,90112,75,44
0.372312307,92160,75,45
0.198545933,94208,75,46
0.415640235,96256,75,47
0.400032759,98304,75,48
0.325968266,100352,75,49
0.626720428,102400,75,50
0.58552134,104448,75,51
